# First row has the trace IDs
7.949081472754478455e+02 -3.766202971339225769e+01 -3.266025736927986145e+00
4.713568146228790283e+02 -1.045166763961315155e+02 -1.739569818526506424e+02
1.703507649898529053e+01 -7.745554277300834656e+01 4.166754512488842010e+01
-7.177181673049926758e+01 1.254890546202659607e+01 -6.266498227417469025e+01
-1.118255293369293213e+02 -1.008124503791332245e+02 -1.476278099566698074e+02
-1.227733285427093506e+02 -3.072365066409111023e+01 1.614307408034801483e+01
-2.629557061195373535e+01 -1.621243898570537567e+02 -7.609758658707141876e+01
-4.296485370397567749e+01 -5.916268703341484070e+01 -1.037368828207254410e+02
-2.202465629577636719e+01 -5.244953975081443787e+01 -1.393040923625230789e+02
-2.320342528820037842e+01 5.931267872452735901e+01 -3.196740318834781647e+01
-1.108631359338760376e+02 1.113547535240650177e+02 -1.340607344657182693e+02
-3.759272217750549316e+01 7.535106804966926575e+01 -1.639499425441026688e+02
-5.188982963562011719e+01 -4.372478458285331726e+01 -5.947369141876697540e+01
-6.439248454570770264e+01 -6.306981757283210754e+01 -8.974819190800189972e+01
-8.969800710678100586e+01 -8.046583768725395203e+01 -5.711433096230030060e+01
-5.307117354869842529e+01 2.324168689548969269e+02 -2.542682595551013947e+01
-5.551120543479919434e+01 6.194885921776294708e+02 -1.107222387343645096e+02
-3.770669347047805786e+01 1.133002258330583572e+03 2.529662708938121796e+01
-5.456597179174423218e+01 9.909582629501819611e+02 -6.525744505226612091e+01
-6.201196753978729248e+01 5.067758477032184601e+02 -3.650404889881610870e+01
-2.098619331121444702e+02 1.408165583908557892e+02 -1.087909478694200516e+02
-7.315303826332092285e+01 -5.164555761218070984e+01 -1.080629083663225174e+02
-3.360696077346801758e+01 -5.907804343104362488e+01 -1.250560176223516464e+02
-1.378180492818355560e+02 -5.225975713133811951e+01 1.456442181766033173e+01
-1.191040599346160889e+02 -8.042579290270805359e+01 -4.677278716862201691e+01
-8.741416501998901367e+01 -1.022430473268032074e+02 -1.950294657051563263e+01
-3.470275419950485229e+01 -2.136649881303310394e+02 3.670711041986942291e+01
-8.661854958534240723e+01 -9.329750248789787292e+01 -9.100917787849903107e+01
-9.684367060661315918e+01 -1.554186253249645233e+02 -6.898870356380939484e+01
-1.014497506618499756e+02 -1.069186391532421112e+02 -9.547793681919574738e+01
-1.549074435234069824e+01 -1.489742428958415985e+02 -2.031043215095996857e+01
-1.348696767091751099e+02 -1.028778520524501801e+02 -6.578902991116046906e+01
-9.000474452972412109e+01 -6.591674312949180603e+01 -9.047243447601795197e+01
-6.745453143119812012e+01 -1.070578276813030243e+02 -4.091671271622180939e+01
-7.007996994256973267e+01 -1.095653657615184784e+02 -1.491041814833879471e+02
-6.590899252891540527e+01 -2.208096042573451996e+02 -1.005077120810747147e+02
-4.761946791410446167e+01 -3.621129855513572693e+01 -1.186452655345201492e+02
-6.428983700275421143e+01 -9.648226377367973328e+01 -4.899424715340137482e+01
-6.207556080818176270e+01 -7.038435879349708557e+01 -7.524864669144153595e+01
-3.056875467300415039e+00 -1.358309231847524643e+02 -7.546907825767993927e+01
-1.270430141687393188e+02 -1.038528542220592499e+02 -1.286753593236207962e+02
-5.291928017139434814e+01 -8.282363697886466980e+01 -8.889925809204578400e+01
-1.767032158374786377e+01 -9.253663560748100281e+01 -2.341451664268970490e+01
-1.674603414535522461e+01 -1.580297040641307831e+02 -6.562869742512702942e+00
-6.787706065177917480e+01 -6.899734935164451599e+01 -1.816572733223438263e+01
-1.347557663917541504e+01 -5.596060821413993835e+01 1.010893971174955368e+02
-6.128406131267547607e+01 -5.873996326327323914e+01 -9.096592088043689728e+01
-1.163578187227249146e+02 -1.358583371341228485e+02 -4.857096214592456818e+01
-5.719534397125244141e+01 -6.836674496531486511e+01 -5.179077906906604767e+01
1.509981792092323303e+03 -1.295832075178623199e+02 -7.755536688864231110e+01
1.347691261768341064e+01 -8.558089098334312439e+01 -1.104767050296068192e+02
-1.153998331427574158e+02 -7.310384425520896912e+01 -7.258859308063983917e+01
-4.179617905616760254e+01 -9.796640518307685852e+01 -1.229764244109392166e+02
2.919762325286865234e+01 -4.404414698481559753e+01 -1.271751817017793655e+02
-1.595936977863311768e+01 -1.066090211570262909e+02 -1.951623508483171463e+02
-1.117732701301574707e+02 -7.466695830225944519e+01 -8.256143231689929962e+01
-3.750277304649353027e+01 -8.072482317686080933e+00 -7.137219329178333282e+01
-5.794190049171447754e+01 -9.348646494746208191e+01 -6.269686551392078400e+01
-9.940055561065673828e+01 -1.040971450507640839e+02 1.970601169764995575e+01
2.012150168418884277e+01 -1.756612703502178192e+02 3.273716740310192108e+01
4.474020004272460938e-02 -5.018509718775749207e+01 -9.867311790585517883e+00
2.376370310783386230e+00 -1.157282191216945648e+02 -1.306914717704057693e+02
-1.368533337116241455e+01 -1.260283032357692719e+02 -5.359657271206378937e+01
-8.006260061264038086e+01 -9.009319403767585754e+01 -8.748302991688251495e+01
-1.195419311523437500e+00 4.092545560002326965e+01 -5.190540380775928497e+01
-1.126317322254180908e+02 9.405006924271583557e+01 -5.043876715004444122e+01
-3.157058238983154297e+01 1.509852791130542755e+02 -6.594978304207324982e+01
-5.737843143939971924e+01 7.502028837800025940e+01 -5.030309937894344330e+01
-1.464365237951278687e+01 8.838480642437934875e+01 -1.298327400237321854e+02
-1.909821009635925293e+01 6.433139947056770325e+01 -5.141105480492115021e+01
-6.955731350183486938e+01 -2.991411921381950378e+01 -1.296957270652055740e+02
-3.011570835113525391e+01 3.831979569792747498e+01 -9.470615537464618683e+01
-2.572662520408630371e+01 -7.906251904368400574e+01 -7.025115199387073517e+01
7.615403151512145996e+01 -1.457076524198055267e+02 -5.639029338955879211e+00
6.227486300468444824e+02 -9.264408704638481140e+01 -8.618241353332996368e+01
2.108971011519432068e+03 -9.663106867671012878e+01 -7.116056676208972931e+01
4.594993668556213379e+03 -9.674411651492118835e+01 -6.716932959854602814e+01
6.328976624727249146e+03 -7.217991152405738831e+01 -9.104478187859058380e+01
5.297334142923355103e+03 -1.816236276328563690e+02 -6.867776747047901154e+01
3.044906553864479065e+03 -1.248578640818595886e+01 -1.373779828101396561e+02
1.041975314617156982e+03 -8.599903067946434021e+01 -4.186813779175281525e+01
1.260318037271499634e+02 -1.846342036128044128e+01 -6.393957825005054474e+01
4.443137609958648682e+01 -5.254794976115226746e+01 -4.687246103584766388e+01
-1.018146562576293945e+01 -3.493437001109123230e+01 -1.460254374295473099e+02
-4.552274703979492188e+01 -3.534640142321586609e+01 -3.455339641869068146e+01
-3.049624955654144287e+01 -8.919113692641258240e+01 -3.338449902832508087e+01
-4.958958768844604492e+01 -9.728897473216056824e+01 -7.058374591171741486e+01
-5.599694597721099854e+01 -1.122254779040813446e+02 -5.097981162369251251e+01
-1.419154951572418213e+02 -1.671131293475627899e+02 -4.774679894745349884e+01
-7.280345797538757324e+00 -7.428319069743156433e+01 -8.035509629547595978e+01
1.324439454078674316e+01 -7.286111411452293396e+01 -8.694125480949878693e+01
-3.187803184986114502e+01 1.412300565838813782e+01 -6.395132584869861603e+01
-5.442005276679992676e+01 -8.715003988146781921e+01 -4.503066916763782501e+01
-1.971441054344177246e+01 -1.562117961347103119e+02 -1.297266187220811844e+02
-1.827260315418243408e+01 -2.606610402464866638e+01 -4.840518976747989655e+01
4.113720059394836426e+01 -8.903559038043022156e+01 -6.890334184467792511e+01
-1.469582742452621460e+02 -1.215813547670841217e+02 -1.311623770743608475e+02
-7.815969944000244141e+01 -9.893320664763450623e+01 -1.280101564675569534e+02
-4.050085496902465820e+01 -1.299446302950382233e+02 -6.990830601751804352e+01
-6.519240593910217285e+01 1.034175673127174377e+01 -6.295426477491855621e+01
-1.280904482603073120e+02 -6.747038811445236206e+00 -8.750445266067981720e+01
-7.722617590427398682e+01 -1.229883114993572235e+02 -7.771919937431812286e+01
-6.729883718490600586e+01 -2.512401878833770752e+01 -6.989552505314350128e+01
-8.502698743343353271e+01 -1.004968862235546112e+02 -1.351818708926439285e+02
-1.539368069171905518e+01 -1.417823892533779144e+02 -2.136728718876838684e+00
1.260458803176879883e+01 -3.242806985974311829e+01 -5.545513911545276642e+01
-3.953671193122863770e+01 -8.209319779276847839e+01 -4.750374050438404083e+01
2.717044830322265625e+00 -9.653543850779533386e+01 -6.466254718601703644e+01
-3.456583929061889648e+01 -6.627030459046363831e+01 -4.787660117447376251e+01
-7.340745699405670166e+01 -1.140549717843532562e+02 -1.165302719622850418e+02
-4.743952167034149170e+01 -7.412744882702827454e+01 -7.669232709705829620e+01
-4.816388112306594849e+01 -1.566959811151027679e+02 -5.222193904221057892e+01
-8.913912653923034668e+01 -3.733485195040702820e+01 1.950638334453105927e+01
-3.722305142879486084e+01 -5.903838631510734558e+01 -8.128561957180500031e+01
-6.195651531219482422e+01 -5.318181040883064270e+01 -3.417366535961627960e+01
-5.798269820213317871e+01 -1.600855216681957245e+02 -4.910634167492389679e+01
-8.054018735885620117e+00 -1.162787995040416718e+02 -1.158048946410417557e+02
3.054522013664245605e+01 -3.236499926447868347e+01 -5.172480268776416779e+01
-1.056452968120574951e+02 -9.933826178312301636e+00 -7.546389003098011017e+01
-7.753575348854064941e+01 -7.257028588652610779e+01 -3.872952283918857574e+01
-1.845983271002769470e+02 -9.970179769396781921e+01 -7.528144617378711700e+01
-7.774239492416381836e+01 -5.501372525095939636e+01 -4.403577418625354767e+01
-5.426224732398986816e+01 3.944975021481513977e+01 -1.732703073322772980e+01
6.163447618484497070e+00 1.156112603247165680e+02 -3.719135075807571411e-01
-3.521355140209197998e+01 2.977410240471363068e+02 9.553150300681591034e+01
-8.829742574691772461e+01 2.927532878220081329e+02 6.281452827155590057e+01
-1.522727982997894287e+02 2.738345667421817780e+02 5.761297814548015594e+01
-1.001699256896972656e+01 1.492771187126636505e+02 1.304393040984869003e+02
-3.456508278846740723e+01 4.390920618176460266e+01 7.721531197428703308e+00
-1.144670304656028748e+02 1.041609734296798706e+00 -8.217099972069263458e+01
-4.522950553894042969e+01 2.770609685778617859e+01 -1.075348957329988480e+02
-1.067752672433853149e+02 -6.680467030405998230e+01 -6.274238462746143341e+01
-7.453460288047790527e+01 -7.534146186709403992e+01 -1.099442914128303528e+00
2.335611820220947266e+00 -1.458754059672355652e+01 -6.525510127842426300e+01
-4.941405111551284790e+01 -1.193448767364025116e+02 -8.345785573124885559e+00
-1.137261307835578918e+02 -6.626836845278739929e+01 -1.608554875403642654e+02
-5.206325030326843262e+01 -1.483478233516216278e+02 -8.580266721546649933e+01
2.642170020937919617e+01 -1.093986015021800995e+02 -5.770093210041522980e+01
2.089494061470031738e+02 -3.119593521952629089e+01 -2.886941505968570709e+01
2.475771424770355225e+02 -1.250770322978496552e+02 -8.675953109562397003e+01
2.350126109123229980e+02 -8.446271845698356628e+01 -1.787923842817544937e+02
2.206542682647705078e+02 -1.411208942830562592e+02 -9.524993427097797394e+01
5.270019316673278809e+01 -5.042948326468467712e+01 -1.206835062056779861e+02
9.552066993713378906e+01 -6.704312202334403992e+01 -1.349797327071428299e+02
-5.432564622163772583e+01 -3.944698020815849304e+01 -9.399638719856739044e+01
-7.015086066722869873e+01 -6.310730001330375671e+01 -7.251613076031208038e+01
-4.196800088882446289e+01 -5.162908098101615906e+01 -7.942422629892826080e+01
-5.081132769584655762e+01 -6.615436550974845886e+01 -1.216651652604341507e+02
-1.067805075645446777e+01 -6.805060431361198425e+01 -8.901240368187427521e+01
-4.487302434444427490e+01 -1.436815378367900848e+02 -1.406032877713441849e+02
-8.638382160663604736e+01 -1.594077612459659576e+02 -9.426675422489643097e+01
-2.875661563873291016e+01 -6.271283289790153503e+01 -7.382704950869083405e+01
-3.866534447669982910e+01 -6.636316117644309998e+01 -7.275347132980823517e+01
-8.199996872246265411e+01 -1.815213430225849152e+02 9.929800316691398621e+00
-5.154725956916809082e+01 -1.324396845996379852e+02 -6.872958655655384064e+01
-6.229487967491149902e+01 -6.561093172430992126e+01 -1.242625511437654495e+02
-1.023272609710693359e+02 -4.893926379084587097e+01 -1.447064708620309830e+02
-5.100076961517333984e+01 -1.193996892869472504e+02 -1.127792259007692337e+02
-1.117513911724090576e+02 -6.030960199236869812e+01 -1.197646668106317520e+02
3.007466721534729004e+01 -9.384984537959098816e+01 -2.032130010426044464e+01
-1.885906481742858887e+01 -7.707360157370567322e+01 -1.127096128016710281e+02
-1.403214229345321655e+02 -9.413369387388229370e+00 -3.502874051034450531e+01
-2.112880206108093262e+01 -1.615265294909477234e+01 -8.996713848412036896e+01
-7.427703481912612915e+01 -1.281434514820575714e+02 -8.643574877083301544e+01
-1.583376121520996094e+02 -4.195993813872337341e+01 -1.022082759886980057e+02
-2.493670916557312012e+01 -7.326706567406654358e+01 1.419023565948009491e+01
-5.927728140354156494e+01 -4.190138706564903259e+01 -1.220502149611711502e+02
1.506489062309265137e+01 -1.099319612681865692e+02 -9.486730189621448517e+01
-1.648723423480987549e+02 -5.528903457522392273e+01 -3.563756898045539856e+00
-4.366934537887573242e+01 -4.451049178838729858e+00 -1.306884259730577469e+02
-5.533047032356262207e+01 -7.861725327372550964e+01 -1.256348002701997757e+02
-5.996706819534301758e+01 -5.933328780531883240e+01 -1.053936013728380203e+02
-2.384707164764404297e+01 -1.829871935546398163e+02 -1.407554976493120193e+02
-7.143610823154449463e+01 1.312317207455635071e+01 -5.984207768738269806e+01
-4.766175568103790283e+01 -5.762984237074851990e+01 -1.029738144427537918e+02
-3.410231816768646240e+01 -6.088209494948387146e+01 -1.351512451469898224e+01
-3.616048109531402588e+01 -6.600057664513587952e+01 -5.237971265614032745e+01
-8.009062528610229492e+01 -6.855034849047660828e+01 -6.656283850967884064e+01
-1.291876993179321289e+02 5.214562126994132996e+01 5.168057797849178314e+01
3.090031445026397705e+00 8.776946932077407837e+00 2.152269322127103806e+02
-8.380272603034973145e+01 -1.080660185217857361e+01 2.991615746468305588e+02
-6.116488552093505859e+01 -6.874032184481620789e+01 1.394082755297422409e+02
2.581274706125259399e+01 -9.075094708800315857e+01 1.601584483832120895e+02
-7.036484050750732422e+01 -5.694451063871383667e+00 3.509406022727489471e+01
-9.190902423858642578e+01 -9.725699421763420105e+01 -4.551181033253669739e+00
-3.885481715202331543e+00 -1.130595853626728058e+02 -8.548271103203296661e+01
1.102599358558654785e+01 -8.454130813479423523e+01 -1.255053766071796417e+01
9.799317890405654907e+01 -8.200093039870262146e+01 -3.833429308235645294e+01
1.408487663269042969e+02 -6.635175105929374695e+01 4.638623856008052826e+01
1.882267749309539795e+02 -8.580344733595848083e+01 3.056011824309825897e+01
2.426249105930328369e+02 -1.834031257033348083e+01 -5.088548286259174347e+01
1.116840816736221313e+02 -1.448293134570121765e+01 -1.828288109600543976e+01
2.422806718945503235e+02 -6.834380379319190979e+01 -4.233056207001209259e+01
1.186138352155685425e+02 -7.185557374358177185e+01 -1.040639844685792923e+02
1.737661948204040527e+02 -6.864488050341606140e+01 -4.766837711632251740e+01
6.399900889396667480e+01 -1.632274653613567352e+02 5.990826830267906189e+00
1.865856604576110840e+02 -6.365694329142570496e+01 -8.422190643846988678e+01
4.661269483566284180e+02 -9.729427215456962585e+01 -4.313373132050037384e+01
7.710694406032562256e+02 -8.669948872923851013e+01 -1.159504671394824982e+01
1.331172308683395386e+03 -7.258563181757926941e+01 -9.804140968620777130e+01
1.343476018249988556e+03 2.890595582127571106e+01 -4.005000312626361847e+01
1.318695209026336670e+03 4.326746466755867004e+01 -2.902914328873157501e+01
1.099565805912017822e+03 7.841111570596694946e+00 -8.933604021370410919e+01
6.430679118633270264e+02 3.307685473561286926e+01 -7.004224999248981476e+01
2.078685939311981201e+02 -2.231618650257587433e+01 -6.113406772911548615e+01
1.297982490062713623e+02 -7.549275252223014832e+01 7.723675875365734100e+01
5.402134239673614502e+01 -6.600588700175285339e+01 -4.466740329563617706e+01
-1.002330350875854492e+01 -1.274678465723991394e+01 4.362006470561027527e+00
5.816562151908874512e+01 -4.786336681246757507e+01 2.573588654398918152e+00
-8.354238867759704590e+00 -5.713014861941337585e+01 -7.841140837967395782e+01
1.611798143386840820e+01 -8.197512099146842957e+01 -4.909370775520801544e+01
3.233695697784423828e+01 -7.378499290347099304e+01 -2.236051268875598907e+01
-4.169414854049682617e+01 -3.049577149748802185e+01 -6.985096640884876251e+01
-5.081988358497619629e+01 -1.834556915462017059e+02 -5.821532650291919708e+01
-1.536743628978729248e+01 -3.910443481802940369e+01 -6.015681369602680206e+01
6.378843164443969727e+01 -1.577230704724788666e+02 -3.780094595253467560e+01
-4.920503807067871094e+01 -6.290797826647758484e+01 -6.319857604801654816e+01
-1.446818566322326660e+01 -1.237874285876750946e+02 -4.180574281513690948e+01
9.814480257034301758e+01 -7.958493801951408386e+01 -4.186642087996006012e+01
7.740391290187835693e+01 -1.679096126556396484e+01 -5.736897338926792145e+01
8.065403819084167480e+01 -9.660724252462387085e+00 -2.768606801331043243e+01
-5.954612767696380615e+01 -5.335273024439811707e+01 -1.560441221743822098e+02
4.546446037292480469e+01 -2.311005847156047821e+01 -9.281561215221881866e+01
-4.670890867710113525e+01 9.698134452104568481e+00 -8.460424502193927765e+01
-2.298574388027191162e+00 1.277275938093662262e+02 -9.758945091068744659e+01
-1.094724917411804199e+01 1.216450726687908173e+02 3.020446948707103729e+01
-3.105037915706634521e+01 1.493093645870685577e+02 -6.282914628088474274e+01
2.303822749853134155e+01 5.184415343403816223e+01 -3.560060246288776398e+01
7.519729852676391602e+00 -5.346105906367301941e+01 -1.059387567490339279e+02
-1.325168263912200928e+01 1.127257975935935974e+01 -6.703934819996356964e+01
5.032393169403076172e+01 3.332466199994087219e+01 -1.012532994300127029e+02
-2.125648254156112671e+01 -3.748814174532890320e+01 -6.291451723873615265e+01
-4.645758032798767090e+00 -9.479043480753898621e+01 -7.725372298061847687e+01
-2.345402371883392334e+01 -5.829394742846488953e+01 -6.981264252960681915e+01
3.676333451271057129e+01 -9.766686114668846130e+01 -1.187253244668245316e+02
-2.595024108886718750e-01 -1.332890459895133972e+01 2.038787354528903961e+01
1.403414368629455566e+00 -2.306971878707408905e+02 5.212005183100700378e+00
-2.074505877494812012e+01 -1.283547134101390839e+02 -4.186794205009937286e+01
1.196424760818481445e+02 -1.179740679562091827e+02 -1.548261089622974396e+01
4.106979143619537354e+01 -9.689648911356925964e+01 -8.487837715446949005e+01
5.733177232742309570e+01 -3.872126504778862000e+01 -1.002251110225915909e+02
4.960740679502487183e+01 -6.483693572878837585e+01 3.887274296581745148e+01
-1.051708078384399414e+01 -9.652909204363822937e+01 -4.105281062424182892e+01
1.290793731212615967e+02 -8.976162549853324890e+01 -5.339250804483890533e+01
1.981862282752990723e+02 -3.733110615611076355e+01 -1.043554720431566238e+02
3.260092372894287109e+02 -1.560255190730094910e+01 -1.059417125731706619e+02
2.407738243341445923e+02 -3.379153236746788025e+01 -9.206009478867053986e+01
2.299353258609771729e+02 4.187795665860176086e+01 -1.080182505398988724e+02
2.269597531557083130e+02 -4.059872013330459595e+01 -3.246376208961009979e+01
5.681938135623931885e+01 -8.432692334055900574e+01 -5.986891241371631622e+01
5.835686588287353516e+01 -8.969785353541374207e+01 -1.667083866894245148e+01
1.152253195047378540e+02 -5.727407547831535339e+01 -8.874515528976917267e+01
1.003285996913909912e+02 -1.802723237872123718e+01 -1.181692578345537186e+02
2.105420535802841187e+02 -3.059805437922477722e+01 -4.311072297394275665e+01
4.922252466678619385e+02 -9.577108022570610046e+01 -1.314976538568735123e+02
8.991876575946807861e+02 -1.045034703910350800e+02 -5.291961367428302765e+01
1.246692525148391724e+03 -2.944602677226066589e+01 -2.565322525799274445e+01
1.220397997617721558e+03 -5.286296388506889343e+01 -3.841316355764865875e+01
1.223262264013290405e+03 -6.045072504878044128e+01 -7.059432132542133331e+01
1.027133991956710815e+03 -5.308254450559616089e+00 -4.390176828205585480e+01
4.597676501274108887e+02 -6.956468054652214050e+01 -7.665160389244556427e+01
5.086458802223205566e+01 -1.016322548091411591e+02 -8.907991500198841095e+01
-2.117595243453979492e+01 -1.209923598170280457e+01 -2.638708069920539856e+00
5.328512907028198242e+00 -4.346847173571586609e+01 -2.167571015655994415e+01
-8.241284227371215820e+01 -1.659644505381584167e+01 -8.335377950966358185e+01
7.174809241294860840e+01 8.285576850175857544e+00 -4.138286109268665314e+01
-1.760717844963073730e+01 2.712447860836982727e+01 -6.612333713471889496e+01
8.871438848972320557e+01 -2.596662786602973938e+01 4.524635832011699677e+01
6.727935516834259033e+01 5.543943431973457336e+01 -5.486331655085086823e+01
2.328587706089019775e+02 -5.344017621874809265e+01 -6.350950522720813751e+01
2.297187554836273193e+02 -3.717005321383476257e+01 -3.755968375504016876e+01
2.624818708896636963e+02 -3.018408998847007751e+01 -3.838993401825428009e+01
2.538445928096771240e+02 -1.187987222373485565e+02 -3.208379462361335754e+00
1.815519998073577881e+02 -2.048451726138591766e+02 -9.255488641560077667e+01
9.392778086662292480e+01 -4.254128119349479675e+01 -1.394107275754213333e+02
-1.012679886817932129e+01 -1.114914976060390472e+02 -4.494812174141407013e+01
9.891159290075302124e+01 -1.287226822078227997e+02 -9.240165157616138458e+01
7.958712673187255859e+01 -5.127428612112998962e+01 -3.726529009640216827e+01
5.329432493448257446e+01 5.487013700604438782e+01 -6.228196240961551666e+01
-8.399829268455505371e-01 -4.893318411707878113e+01 -5.308762378990650177e+01
4.721809566020965576e+01 -9.350549072027206421e+00 -9.752761955559253693e+01
7.766197824478149414e+01 -3.060898932814598083e+01 -1.301923367530107498e+02
1.270598895549774170e+02 -2.499433812499046326e+01 -1.286746093779802322e+02
3.625582790374755859e+01 -3.312441286444664001e+01 3.479487352073192596e+01
9.813822662830352783e+01 -3.712066277861595154e+01 -8.320242281258106232e+01
4.111787259578704834e+01 -7.647810128331184387e+01 -9.044765587151050568e+01
2.838687419891357422e+01 -3.945488235354423523e+01 -1.066352417021989822e+02
1.088200736045837402e+02 4.163935482501983643e-01 -3.636252303421497345e+01
9.486448347568511963e+01 2.930058172345161438e+01 -1.412521930038928986e+01
1.249022414684295654e+02 3.597564115822315216e+02 -7.475734628736972809e+01
6.549325644969940186e+01 6.808443756401538849e+02 -6.763984389603137970e+01
-4.489022088050842285e+01 1.226668356448411942e+03 -6.680328603088855743e+01
7.926827856898307800e+01 1.433129343360662460e+03 -4.239981861412525177e+01
2.736529827117919922e+01 1.486769333392381668e+03 -1.115997900515794754e+02
1.397049746513366699e+02 1.329137949079275131e+03 -2.536137552559375763e+01
2.714167952537536621e+01 9.269702692329883575e+02 -3.717875988781452179e+01
7.060601580142974854e+01 5.195658331215381622e+02 -1.489029689133167267e+01
1.350852942466735840e+01 3.037199888527393341e+02 -1.470807108432054520e+02
9.141974329948425293e+01 7.770609566569328308e+01 7.196177169680595398e+00
8.106776022911071777e+01 7.651945570111274719e+01 -4.151874573528766632e+01
1.122288886606693268e+02 4.283673253655433655e+01 -4.826785857975482941e+01
6.005921319127082825e+01 1.107704439461231232e+02 -6.362736339867115021e+01
1.641684897541999817e+02 2.930181460678577423e+02 -1.017396543174982071e+02
-4.761683607101440430e+01 3.213617129623889923e+02 -7.918370474874973297e+01
9.840082335472106934e+01 6.192762925922870636e+02 -1.672746939957141876e+01
5.454275679588317871e+01 7.637422813475131989e+02 -1.761764015704393387e+02
2.755533677339553833e+01 7.738150434792041779e+02 -8.683108206093311310e+01
-4.610123872756958008e+00 7.573132502138614655e+02 -1.075264406949281693e+02
5.246282792091369629e+01 5.632410489618778229e+02 -4.959974141418933868e+01
8.868063330650329590e+01 5.292916374504566193e+02 1.305803780257701874e+01
-6.246824562549591064e+01 4.891627005636692047e+02 -2.372580130398273468e+01
1.094368752241134644e+02 6.935451636612415314e+02 -5.529480428993701935e+01
-3.481264424324035645e+01 1.464383422404527664e+03 -2.725750078260898590e+01
2.523232626914978027e+01 1.890719920903444290e+03 -9.534514518082141876e+01
1.936582231521606445e+01 2.262917955189943314e+03 -5.604338945448398590e+01
1.021855385303497314e+02 2.172877427130937576e+03 -1.036989209204912186e+02
7.403581464290618896e+01 1.938889282256364822e+03 -9.064873428642749786e+01
6.036409211158752441e+01 1.235652550250291824e+03 -3.639036412537097931e+01
7.276421439647674561e+01 6.644989250004291534e+02 -3.425997562706470490e+01
2.479343056678771973e+01 1.021580792963504791e+02 -3.915179152786731720e+01
-3.973456704616546631e+01 -6.600201711058616638e+01 -5.697706635296344757e+01
2.642360162734985352e+01 1.390434589982032776e+01 -1.025040744096040726e+02
2.308799266815185547e+00 -4.442031559348106384e+01 2.743188218772411346e+01
9.281268119812011719e+00 -1.206415280699729919e+01 -4.329207827150821686e+01
2.457276964187622070e+01 -2.168461111187934875e+01 -5.517992152273654938e+01
3.756536805629730225e+01 -5.505925115942955017e+01 -6.356393750011920929e+01
9.649720311164855957e+00 3.443326655030250549e+01 3.124594967067241669e+01
-3.148426735401153564e+01 9.313508063554763794e+00 -9.728818137943744659e+01
-1.728350579738616943e+01 3.010851761698722839e+01 -3.943938679993152618e+01
-4.613111066818237305e+01 -2.783708247542381287e+01 -2.808251966536045074e+01
8.780414366722106934e+01 6.231368258595466614e+01 -1.004718640595674515e+02
1.409827249050140381e+02 6.528539589047431946e+01 -1.034035059958696365e+02
-5.529840683937072754e+01 3.974104598164558411e+01 -2.841425932943820953e+01
3.206348478794097900e+01 6.070661115646362305e+01 -1.205919320136308670e+02
-2.649021172523498535e+01 5.988061180710792542e+01 -9.168897242844104767e+01
8.785533070564270020e+00 2.317333302795886993e+02 -3.871527393162250519e+01
4.172940778732299805e+01 2.746367552578449249e+02 2.782884761691093445e+00
2.545966696739196777e+01 4.585813925564289093e+02 1.170691767185926437e+02
